airline_id,flight_number,booking_cd,passenger_name,seat_number,booking_class,ticket_fare,flight_extras,loyalty_points,flight_status,departure_gate,departure_terminal,baggage_claim_area,flight_duration_hours,number_of_layovers,layover_locations_code,aircraft_model,pilot_name,cabin_crew_names,inflight_entertainment,meal_preference,wifi_available,has_window_seat,has_aisle_seat,is_emergency_exit_row,total_stops,departure_datetime,arrival_datetime,departure_year,departure_month,departure_day,departure_hour,departure_minute,flight_day_of_week,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute,flight_duration_minutes,is_long_haul,is_reward_member
16,7937,BIWK,XLCOM,XHQ,Business,457.87,Extra baggage,0,Cancelled,US,D,LTJ,3.27,1,DFN,AVJ,YPQB,NYWA,False,Vegetarian,True,False,False,False,2,2023-04-23 09:13:06,2023-02-27 12:06:15,2023,4,23,9,13,Sunday,2023,2,27,12,6,196.2,False,True
7,4141,BQZE,JJHJF,PEC,First,655.14,No Extras,0,Confirmed,QS,D,CMN,5.33,2,RTZ,ENE,XOSK,ULKE,True,No meal,True,True,True,False,0,2023-01-30 12:31:17,2023-06-05 13:51:30,2023,1,30,12,31,Monday,2023,6,5,13,51,319.8,False,False
8,3882,BUIP,FIHAW,CNT,Business,749.09,No Extras,0,Confirmed,EB,C,XFA,3.24,1,YSX,IYX,YONJ,IZPD,False,Vegan,True,True,False,True,1,2023-09-11 11:27:00,2023-11-26 10:33:13,2023,9,11,11,27,Monday,2023,11,26,10,33,194.4,False,False
10,8362,BLAQ,VUSAH,KIV,Economy,674.04,No Extras,0,Pending,ZB,C,QQB,11.77,0,IIY,CQJ,RHCR,CLAD,True,Vegetarian,True,True,True,False,0,2023-03-08 23:20:27,2023-02-11 15:49:08,2023,3,8,23,20,Wednesday,2023,2,11,15,49,706.1999999999999,True,False
15,4084,BNZG,OLCNW,VTK,First,724.14,Extra baggage,4968,Confirmed,FS,C,LTL,10.73,0,AIF,HUU,RYDX,GGUW,False,Vegetarian,False,True,False,True,1,2023-12-29 12:12:24,2023-03-18 18:49:14,2023,12,29,12,12,Friday,2023,3,18,18,49,643.8000000000001,True,True
8,3045,BWPO,VBBSS,TNB,Business,634.97,Extra baggage,0,Confirmed,ZN,C,QTT,7.38,0,NUV,KOT,ZQBN,XJOY,True,Non-vegetarian,True,True,False,True,1,2023-04-09 17:27:56,2023-02-03 04:04:29,2023,4,9,17,27,Sunday,2023,2,3,4,4,442.8,True,True
13,9952,BXDW,RHQCP,SJM,First,234.45,No Extras,0,Cancelled,NJ,C,AJI,11.61,0,KGR,LDK,FLZB,RCSY,False,Vegetarian,True,True,True,False,0,2023-11-30 19:57:22,2023-08-04 02:11:55,2023,11,30,19,57,Thursday,2023,8,4,2,11,696.5999999999999,True,True
12,1204,BVOQ,QDQQD,STH,Business,568.53,Extra baggage,0,Pending,BP,D,TNT,10.36,0,FHT,DXM,ZMLK,ZRGW,False,Vegan,False,False,True,False,1,2023-10-25 13:24:01,2023-11-12 15:28:15,2023,10,25,13,24,Wednesday,2023,11,12,15,28,621.5999999999999,True,False
8,6284,BBHF,FVLTG,UVV,Business,899.81,Extra baggage,4122,Pending,LB,B,PVG,5.91,1,RYB,HKZ,WHKW,BRVC,True,Non-vegetarian,False,False,False,False,2,2023-04-12 17:44:01,2023-04-01 20:10:42,2023,4,12,17,44,Wednesday,2023,4,1,20,10,354.6,False,False
15,2552,BGXP,HRYEF,PQH,First,165.17,Meal,0,Pending,WG,A,BVD,2.46,0,VFE,YVN,CHQS,VQWW,False,No meal,True,True,True,False,1,2023-04-13 01:11:31,2023-07-10 18:26:50,2023,4,13,1,11,Thursday,2023,7,10,18,26,147.6,False,False
12,8816,BEUR,QMODW,JQH,First,274.67,No Extras,4045,Pending,PN,B,QFL,10.04,0,MPA,WRS,NZUR,HIWF,True,Vegan,False,True,False,False,2,2023-11-08 22:21:36,2023-11-10 22:27:09,2023,11,8,22,21,Wednesday,2023,11,10,22,27,602.4,True,False
11,1824,BTKB,FBGYI,SQV,First,468.45,Extra baggage,0,Pending,XC,B,OLJ,3.48,0,LCX,TQZ,LMCJ,OKIS,False,Vegetarian,False,True,False,True,1,2023-03-02 20:43:52,2023-06-29 08:46:17,2023,3,2,20,43,Thursday,2023,6,29,8,46,208.8,False,False
19,4748,BGOI,SVQDU,FRE,Business,119.63,No Extras,0,Cancelled,HK,B,OFS,2.84,2,VBN,UQT,OXMF,BGSJ,True,No meal,True,False,True,True,1,2023-08-28 11:13:48,2023-09-28 02:22:06,2023,8,28,11,13,Monday,2023,9,28,2,22,170.39999999999998,False,True
14,6578,BBDO,YCYEP,OUX,First,410.02,Meal,0,Pending,JP,C,JBC,2.25,2,WJK,TPB,EINX,QAPM,True,Non-vegetarian,True,False,True,True,1,2023-07-21 03:30:12,2023-05-30 10:45:55,2023,7,21,3,30,Friday,2023,5,30,10,45,135.0,False,False
18,6912,BHYD,SBIKO,GSD,Business,446.16,Extra baggage,0,Cancelled,OC,C,ZDK,3.54,0,BAF,BBZ,VHNA,TXSZ,True,Vegetarian,True,True,False,False,0,2023-11-01 16:05:11,2023-05-17 17:50:39,2023,11,1,16,5,Wednesday,2023,5,17,17,50,212.4,False,False
13,8390,BHGM,MFFRH,PVW,Business,830.67,Meal,1853,Confirmed,FL,D,KBY,5.82,0,IRS,EXF,HIWR,VYXU,False,Vegan,True,False,True,False,0,2023-09-04 22:58:18,2023-01-09 22:55:49,2023,9,4,22,58,Monday,2023,1,9,22,55,349.20000000000005,False,False
4,6197,BETV,EJVIX,EFH,Economy,986.06,Meal,0,Cancelled,PE,B,OON,10.62,1,NAF,CDC,ZPUA,PHAL,True,Non-vegetarian,True,False,True,True,1,2023-02-16 16:11:09,2023-05-07 19:52:30,2023,2,16,16,11,Thursday,2023,5,7,19,52,637.1999999999999,True,False
17,5695,BVRS,YGALQ,NQA,Economy,230.5,Extra baggage,0,Cancelled,MF,D,JVL,4.2,2,FOV,PAX,CVTA,PXFI,False,Vegetarian,True,True,False,False,2,2023-08-15 07:43:34,2023-10-30 09:07:28,2023,8,15,7,43,Tuesday,2023,10,30,9,7,252.0,False,True
19,7768,BKFD,DBYTU,LBJ,First,248.08,No Extras,0,Cancelled,HN,A,EPW,1.3,1,WVY,KFS,LTYP,GZTR,False,Vegetarian,False,False,False,False,0,2023-04-05 15:44:33,2023-02-13 09:21:17,2023,4,5,15,44,Wednesday,2023,2,13,9,21,78.0,False,False
9,4683,BCTF,ROIPH,MFN,First,916.07,Extra baggage,0,Pending,OT,A,PKG,6.29,1,YQZ,ASZ,JMDR,CDKB,False,Non-vegetarian,False,False,False,False,1,2023-11-30 22:13:06,2023-03-15 11:30:09,2023,11,30,22,13,Thursday,2023,3,15,11,30,377.4,True,True
7,2961,BOCQ,WLGHJ,QDW,First,895.64,No Extras,161,Confirmed,NH,C,SFY,5.78,0,IJQ,GQA,SXGU,HDDW,False,Non-vegetarian,True,True,False,False,1,2023-07-14 21:26:47,2023-04-08 09:57:18,2023,7,14,21,26,Friday,2023,4,8,9,57,346.8,False,False
1,1937,BVBY,OZGJW,RUE,Economy,964.41,Extra baggage,0,Cancelled,KO,C,EGK,2.87,1,WHE,CCL,SWGG,XHDW,False,Vegan,True,False,True,False,2,2023-03-15 14:06:07,2023-03-04 05:41:02,2023,3,15,14,6,Wednesday,2023,3,4,5,41,172.20000000000002,False,True
7,8595,BPVQ,VYTUV,TIZ,Economy,848.72,Meal,0,Pending,LO,D,USM,2.05,0,QXE,NEE,NEOY,DKYD,True,Vegetarian,False,True,False,True,1,2023-09-30 18:43:05,2023-01-05 17:35:19,2023,9,30,18,43,Saturday,2023,1,5,17,35,122.99999999999999,False,False
7,1424,BKDU,GUUZJ,VHW,Business,569.39,Extra baggage,0,Pending,LV,B,IUK,5.2,2,VIR,FKE,YESE,PJKL,False,No meal,False,True,False,False,2,2023-02-03 13:18:21,2023-01-08 23:18:19,2023,2,3,13,18,Friday,2023,1,8,23,18,312.0,False,False
7,4051,BLHC,VJYFO,ZYA,First,597.81,No Extras,0,Pending,SU,D,ACS,6.98,0,MGE,YXC,NAHP,GLRT,True,Vegan,True,False,True,False,0,2023-01-18 09:38:31,2023-03-23 01:19:35,2023,1,18,9,38,Wednesday,2023,3,23,1,19,418.8,True,False
8,3905,BKMY,XTPWE,MXY,First,455.95,No Extras,1555,Confirmed,NQ,D,OJQ,10.43,1,XDH,OCL,TKLL,CDDE,True,No meal,False,False,True,False,2,2023-02-15 14:18:42,2023-12-26 16:52:19,2023,2,15,14,18,Wednesday,2023,12,26,16,52,625.8,True,True
16,3694,BIOL,DRIEK,KDW,Business,60.12,Meal,0,Cancelled,DA,B,XVU,5.99,1,HCE,YJA,ZGXR,TVKI,False,No meal,False,False,False,True,1,2023-02-11 11:14:36,2023-04-15 00:12:09,2023,2,11,11,14,Saturday,2023,4,15,0,12,359.40000000000003,False,True
3,4595,BJUD,MFADU,QDH,Business,520.23,Meal,0,Pending,WC,A,JGF,5.9,1,FUU,OLB,HWSG,JMVI,False,Vegetarian,True,True,False,False,2,2023-02-09 03:34:21,2023-02-22 12:12:51,2023,2,9,3,34,Thursday,2023,2,22,12,12,354.0,False,False
13,2267,BGIF,OTRQI,ZBT,Economy,885.19,Meal,0,Confirmed,GL,D,CDD,6.29,0,RJR,CKO,HLIU,JOQN,True,Vegan,True,False,True,False,2,2023-01-30 06:43:38,2023-01-01 02:11:45,2023,1,30,6,43,Monday,2023,1,1,2,11,377.4,True,True
10,1421,BGQD,ODXKX,QXP,First,153.32,No Extras,2043,Confirmed,XG,C,MOP,9.26,1,IHR,XRE,OQRM,IHXJ,False,Vegan,True,False,False,False,2,2023-04-18 18:42:36,2023-04-27 14:29:32,2023,4,18,18,42,Tuesday,2023,4,27,14,29,555.6,True,False
18,4266,BBQG,LLDHL,FGT,Business,248.38,Extra baggage,0,Confirmed,JW,A,QYV,11.72,2,GDJ,BLX,UYZO,TOHW,False,Vegetarian,True,False,True,True,1,2023-12-11 02:23:52,2023-06-02 20:45:41,2023,12,11,2,23,Monday,2023,6,2,20,45,703.2,True,False
7,8017,BKZT,TFMEN,VVO,Economy,215.38,Meal,2449,Confirmed,TS,C,SXA,11.71,1,EOU,ORT,TVIG,DYKH,False,No meal,True,False,True,False,2,2023-06-07 08:18:04,2023-09-15 14:01:12,2023,6,7,8,18,Wednesday,2023,9,15,14,1,702.6,True,False
5,3100,BRUG,OQOYK,XMF,Economy,61.3,No Extras,0,Pending,QP,A,PZB,10.16,0,UXY,KCZ,GQOW,GZEJ,False,Vegetarian,False,False,True,False,1,2023-11-24 13:09:48,2023-10-20 19:57:48,2023,11,24,13,9,Friday,2023,10,20,19,57,609.6,True,False
7,8129,BRWS,VNZMI,VQA,Economy,181.95,Meal,2438,Pending,JH,D,JQE,6.19,0,MGC,BIB,POOM,XRNL,False,Vegan,False,True,False,False,2,2023-12-11 11:24:23,2023-09-25 10:00:32,2023,12,11,11,24,Monday,2023,9,25,10,0,371.40000000000003,True,True
17,9095,BNHG,TTDPR,LAC,Economy,480.59,No Extras,3938,Confirmed,MX,C,ZLY,4.14,2,OGM,KMT,AOLW,ZDXM,False,Vegetarian,False,True,False,True,2,2023-07-19 18:21:44,2023-01-11 14:56:00,2023,7,19,18,21,Wednesday,2023,1,11,14,56,248.39999999999998,False,True
4,9876,BAYF,CMUOT,MKL,Economy,814.68,Extra baggage,0,Cancelled,QE,C,PKZ,10.15,0,RIU,PVX,LVLT,XPHY,True,No meal,False,False,False,True,1,2023-10-06 00:05:10,2023-01-02 14:27:40,2023,10,6,0,5,Friday,2023,1,2,14,27,609.0,True,True
16,3226,BDPO,QHTTW,RHP,First,88.22,Meal,283,Pending,VM,D,NSP,8.72,1,WSB,QSB,DYHY,CIWI,False,No meal,True,True,False,True,0,2023-07-27 09:37:55,2023-09-12 05:23:47,2023,7,27,9,37,Thursday,2023,9,12,5,23,523.2,True,False
19,5388,BVRR,FNBDL,AID,First,449.92,No Extras,0,Cancelled,QR,A,LIO,7.43,1,OGK,FQI,RWBZ,JPIV,False,No meal,False,True,True,True,0,2023-11-27 02:44:59,2023-09-09 00:36:30,2023,11,27,2,44,Monday,2023,9,9,0,36,445.79999999999995,True,True
10,3422,BHJE,BPLCK,XDO,Economy,852.5,No Extras,0,Pending,JF,B,GBO,11.3,0,AAX,VRM,HJFD,RQWT,False,No meal,False,False,True,False,1,2023-11-08 19:09:51,2023-07-19 19:51:22,2023,11,8,19,9,Wednesday,2023,7,19,19,51,678.0,True,False
3,8226,BGQF,ZVMIA,NVL,First,929.39,Extra baggage,0,Pending,SQ,A,OGR,1.08,2,QTP,PKT,KKGC,SOAF,True,Vegetarian,True,False,False,True,1,2023-03-15 01:15:02,2023-03-20 21:11:37,2023,3,15,1,15,Wednesday,2023,3,20,21,11,64.80000000000001,False,False
3,8316,BKJG,DNPHM,GIE,Economy,123.31,Meal,0,Pending,FQ,B,LDP,6.32,1,XPQ,YLE,MICG,JRCJ,False,Vegan,False,False,True,True,1,2023-07-02 04:42:44,2023-11-02 05:31:28,2023,7,2,4,42,Sunday,2023,11,2,5,31,379.20000000000005,True,False
17,3843,BZGJ,TVAJD,SYZ,Economy,680.52,Meal,1399,Confirmed,EN,D,COQ,11.11,2,OQJ,EXL,NYMS,ITJJ,False,Non-vegetarian,True,False,True,True,0,2023-02-03 14:12:47,2023-01-15 08:15:25,2023,2,3,14,12,Friday,2023,1,15,8,15,666.5999999999999,True,False
10,5111,BMCY,GVYKC,FDZ,First,706.21,Extra baggage,1879,Cancelled,KV,C,XGF,2.44,2,KSH,DAP,UUEC,NVSE,True,No meal,False,True,True,True,1,2023-03-04 15:46:35,2023-10-20 12:17:39,2023,3,4,15,46,Saturday,2023,10,20,12,17,146.4,False,False
17,6659,BIEY,EWLKA,VVF,Business,969.86,Extra baggage,0,Cancelled,EC,D,UZH,1.14,0,HJN,BTK,XQQT,FHUL,True,Vegan,True,False,True,False,1,2023-04-15 20:06:38,2023-03-15 20:25:00,2023,4,15,20,6,Saturday,2023,3,15,20,25,68.39999999999999,False,True
17,2903,BPKW,LIPKY,KCY,Economy,79.77,Meal,1024,Pending,KI,A,EAN,6.1,1,QNV,UIU,YJKP,ZTXQ,True,Non-vegetarian,True,True,True,False,2,2023-05-18 01:07:35,2023-06-19 18:45:00,2023,5,18,1,7,Thursday,2023,6,19,18,45,366.0,True,True
4,5224,BWYR,CHRDW,NER,First,812.07,No Extras,0,Confirmed,ER,B,IVR,1.44,1,OQY,WUV,BIVN,BWHU,True,Vegetarian,True,False,True,True,1,2023-04-16 05:04:04,2023-09-29 17:29:03,2023,4,16,5,4,Sunday,2023,9,29,17,29,86.39999999999999,False,False
6,5979,BZOE,IDAWC,DFW,Economy,634.43,Meal,0,Confirmed,EV,A,QAM,2.26,2,CMC,IPD,LVNI,NAYF,False,Non-vegetarian,False,True,True,False,2,2023-11-09 03:17:56,2023-08-02 09:04:38,2023,11,9,3,17,Thursday,2023,8,2,9,4,135.6,False,False
12,6363,BHHS,KZYJY,RYB,Business,117.34,Extra baggage,0,Confirmed,BJ,B,CEF,1.21,1,EDD,LOZ,GIRC,TFSM,False,Vegetarian,False,True,True,False,0,2023-06-26 19:07:07,2023-02-26 07:44:08,2023,6,26,19,7,Monday,2023,2,26,7,44,72.6,False,True
17,1425,BEDT,RPWNH,UHG,Economy,373.22,Meal,0,Confirmed,EL,A,RHS,7.17,1,IRN,IAE,CYEG,RDOW,True,Non-vegetarian,True,False,False,False,1,2023-05-24 07:43:27,2023-12-04 00:22:24,2023,5,24,7,43,Wednesday,2023,12,4,0,22,430.2,True,False
17,3401,BRVL,KAUKX,BYV,Economy,571.97,Extra baggage,3876,Pending,IW,B,CMW,10.09,1,RTM,USN,VUKL,IEYV,False,Non-vegetarian,False,False,True,True,1,2023-02-16 19:01:19,2023-06-24 09:01:05,2023,2,16,19,1,Thursday,2023,6,24,9,1,605.4,True,True
10,9941,BAHZ,MMZBA,AKB,Economy,100.43,Extra baggage,4015,Cancelled,OH,C,LOS,4.58,0,HWW,YTO,QJTD,BCOQ,True,No meal,True,True,False,True,2,2023-04-29 03:23:39,2023-08-24 23:29:25,2023,4,29,3,23,Saturday,2023,8,24,23,29,274.8,False,False
7,8248,BIUM,NJDOP,BLL,Economy,720.39,No Extras,3847,Cancelled,PL,C,VYZ,9.02,1,MBE,GVI,DZFR,MJEP,True,Vegetarian,False,True,True,True,2,2023-07-05 14:21:03,2023-11-17 12:06:07,2023,7,5,14,21,Wednesday,2023,11,17,12,6,541.1999999999999,True,False
16,1043,BVAF,AOMEH,VZV,First,880.25,No Extras,0,Confirmed,PJ,B,LKQ,11.44,0,KXR,DQE,IOZE,PFIN,False,No meal,True,False,False,False,0,2023-01-20 07:29:13,2023-10-08 11:55:12,2023,1,20,7,29,Friday,2023,10,8,11,55,686.4,True,True
13,7298,BANE,KOHYU,VKA,Business,570.37,Meal,0,Confirmed,ZU,B,QDR,2.41,1,YDP,FND,ZXHW,QQHE,True,No meal,False,True,True,False,2,2023-07-12 15:27:24,2023-09-30 06:13:25,2023,7,12,15,27,Wednesday,2023,9,30,6,13,144.60000000000002,False,True
3,6042,BMYE,XJUWM,VPH,Business,696.83,Meal,0,Confirmed,KW,D,PJV,3.22,1,CBH,PAB,ZNTY,FQSP,False,Vegan,True,False,False,True,1,2023-03-13 06:23:47,2023-01-21 07:46:13,2023,3,13,6,23,Monday,2023,1,21,7,46,193.20000000000002,False,True
2,2559,BOCD,KXLMX,PND,First,648.04,Meal,0,Pending,EX,A,UMR,5.18,1,RVQ,ZBV,PMSL,HZOP,False,No meal,True,False,True,True,0,2023-03-31 05:04:34,2023-01-24 05:55:02,2023,3,31,5,4,Friday,2023,1,24,5,55,310.79999999999995,False,False
16,7035,BCTL,MRAOH,XSV,First,105.18,Extra baggage,2899,Pending,KP,D,IPV,1.79,2,EIR,EUI,XHZK,TGKW,False,Vegetarian,True,True,True,True,0,2023-03-19 13:21:48,2023-10-21 13:01:37,2023,3,19,13,21,Sunday,2023,10,21,13,1,107.4,False,True
6,8071,BZNF,ILWXI,YOP,Business,354.52,No Extras,0,Pending,ZD,A,SIB,2.53,1,WSE,ZHC,RQAG,FCFW,False,Vegetarian,True,False,True,False,1,2023-11-09 20:33:27,2023-03-11 10:19:33,2023,11,9,20,33,Thursday,2023,3,11,10,19,151.79999999999998,False,True
6,5194,BSEW,ZJMJT,QDB,First,849.59,No Extras,0,Confirmed,AB,B,IQX,7.23,2,RXL,XXO,LRBM,EBJW,False,Vegetarian,False,False,True,True,0,2023-01-03 09:20:22,2023-12-16 15:32:15,2023,1,3,9,20,Tuesday,2023,12,16,15,32,433.8,True,False
13,4951,BQSV,SDZSR,MJH,Economy,795.7,Meal,0,Confirmed,AL,B,OIF,7.96,2,UEO,ZUG,UDBM,FETB,False,Vegan,False,True,False,False,1,2023-07-12 19:40:19,2023-09-30 07:45:50,2023,7,12,19,40,Wednesday,2023,9,30,7,45,477.6,True,True
7,1147,BZRX,ATKUH,EEN,Economy,375.76,Extra baggage,0,Pending,TS,B,JJX,2.85,2,XEX,ENH,CHFS,EWFD,True,Vegan,True,False,False,False,2,2023-03-10 08:14:36,2023-10-06 10:26:00,2023,3,10,8,14,Friday,2023,10,6,10,26,171.0,False,False
5,3170,BWLR,WKFFK,DFH,Economy,544.75,Meal,0,Cancelled,XZ,D,IDP,1.21,2,YQK,KKO,CGAU,TGBL,True,No meal,False,True,True,False,0,2023-06-11 04:39:41,2023-10-03 19:14:09,2023,6,11,4,39,Sunday,2023,10,3,19,14,72.6,False,True
7,9303,BEMD,EKDHX,PJC,First,933.13,Extra baggage,0,Cancelled,IN,B,ACK,5.79,0,RNF,PLT,LCVR,QBWT,False,Vegan,True,True,False,True,0,2023-09-11 22:29:23,2023-04-28 07:52:04,2023,9,11,22,29,Monday,2023,4,28,7,52,347.4,False,True
2,6118,BRTI,KJKSX,UJN,First,980.79,No Extras,0,Pending,CX,A,MPU,2.99,2,TLA,COU,MXGA,NSPS,True,Non-vegetarian,True,True,False,True,0,2023-01-01 08:04:59,2023-06-29 21:32:04,2023,1,1,8,4,Sunday,2023,6,29,21,32,179.4,False,False
17,8155,BZBZ,UAHWG,PLY,First,814.29,Meal,2098,Cancelled,EI,C,UQM,7.1,0,QTW,ZQI,PQIG,XAOJ,True,Non-vegetarian,False,False,False,False,1,2023-01-03 00:58:23,2023-12-26 07:34:36,2023,1,3,0,58,Tuesday,2023,12,26,7,34,426.0,True,True
13,8297,BJMF,PEEPO,ONF,First,312.93,Meal,0,Cancelled,YL,B,XVV,1.82,2,VOH,UKZ,PPYC,BNTC,True,Non-vegetarian,True,False,False,False,0,2023-06-01 09:03:37,2023-03-14 19:25:52,2023,6,1,9,3,Thursday,2023,3,14,19,25,109.2,False,True
16,5163,BTHM,WYMJQ,DYC,First,144.9,Extra baggage,0,Confirmed,LY,D,OQR,9.29,0,WUA,SFJ,IFTY,TAVD,True,Vegetarian,False,False,True,False,1,2023-06-05 05:47:34,2023-06-03 03:15:40,2023,6,5,5,47,Monday,2023,6,3,3,15,557.4,True,True
2,9026,BDYZ,HNKNJ,MQY,First,901.5,Meal,3931,Pending,EC,B,UBJ,6.58,1,ONC,VCO,MXNA,MVGF,False,Vegan,False,False,False,True,2,2023-07-16 21:33:19,2023-10-15 04:38:07,2023,7,16,21,33,Sunday,2023,10,15,4,38,394.8,True,False
5,9067,BSGO,ONIWR,TPC,Economy,677.76,No Extras,0,Cancelled,JX,D,XWE,10.71,0,OZP,HKN,VQFK,FACW,False,No meal,True,True,True,True,1,2023-11-13 06:32:23,2023-08-24 08:13:18,2023,11,13,6,32,Monday,2023,8,24,8,13,642.6,True,False
18,3939,BEQS,LPEND,ERT,Business,844.22,No Extras,956,Confirmed,TF,B,TPH,11.9,1,GFR,NST,PSCO,WKIV,True,Vegetarian,False,True,False,True,0,2023-07-13 14:42:27,2023-08-06 16:11:24,2023,7,13,14,42,Thursday,2023,8,6,16,11,714.0,True,False
7,6727,BYYU,GCXUV,LQB,Business,123.36,No Extras,0,Pending,YE,B,AJS,9.51,0,GXJ,APT,LHAQ,WCNQ,False,Non-vegetarian,False,False,False,True,1,2023-07-02 09:16:39,2023-06-27 19:55:01,2023,7,2,9,16,Sunday,2023,6,27,19,55,570.6,True,False
11,9064,BEKD,DWYDF,XHY,First,584.9,No Extras,0,Cancelled,PO,B,ALJ,10.47,2,RMM,LJW,HSKD,PFRL,True,Non-vegetarian,False,False,True,True,2,2023-03-19 22:43:28,2023-05-23 12:10:38,2023,3,19,22,43,Sunday,2023,5,23,12,10,628.2,True,False
11,4616,BNDD,FQYBZ,LCC,Economy,880.27,No Extras,2493,Confirmed,LC,D,NSG,3.78,1,HQJ,XZN,ZTHQ,EULU,False,Vegetarian,False,True,False,False,0,2023-05-16 03:36:24,2023-01-16 21:58:51,2023,5,16,3,36,Tuesday,2023,1,16,21,58,226.79999999999998,False,False
17,6405,BBGS,AEBZO,ONM,Business,108.3,No Extras,2157,Cancelled,XJ,D,MVC,1.24,2,JRE,JPJ,DBYJ,KCSP,False,Vegan,True,True,True,True,0,2023-04-28 17:28:06,2023-11-23 17:45:15,2023,4,28,17,28,Friday,2023,11,23,17,45,74.4,False,False
16,8285,BALZ,UQOWT,OGC,Business,935.11,Extra baggage,0,Cancelled,JD,A,RIV,8.07,2,XMP,UWN,NRRP,UMZW,True,No meal,True,False,False,True,1,2023-08-24 00:15:27,2023-03-21 20:30:30,2023,8,24,0,15,Thursday,2023,3,21,20,30,484.20000000000005,True,True
13,9351,BSYL,XPHGA,XBE,First,675.23,Extra baggage,3990,Cancelled,YV,D,JXE,7.76,0,VTI,YPR,AKAA,SKVM,True,Vegetarian,True,True,True,False,1,2023-05-03 17:37:07,2023-09-13 22:28:01,2023,5,3,17,37,Wednesday,2023,9,13,22,28,465.59999999999997,True,False
5,6880,BIZG,CVFFB,DDB,Economy,399.79,No Extras,1447,Pending,YT,C,TNB,3.97,2,UJV,EAE,QDMA,XKUM,True,Non-vegetarian,True,True,True,False,1,2023-05-29 22:40:23,2023-07-30 18:05:08,2023,5,29,22,40,Monday,2023,7,30,18,5,238.20000000000002,False,False
16,2013,BAFJ,HSUYW,KQL,Business,692.99,No Extras,0,Pending,JS,D,GHI,6.77,2,HRU,TLP,RZXX,ZZMV,True,Vegetarian,True,False,True,False,2,2023-03-20 16:29:31,2023-06-10 09:46:58,2023,3,20,16,29,Monday,2023,6,10,9,46,406.2,True,False
16,9743,BARC,YTAPZ,USM,First,728.6,Meal,0,Confirmed,NR,A,MPE,4.79,2,SLU,MEF,BAAE,BEQA,False,No meal,False,True,False,False,1,2023-11-26 04:50:45,2023-04-26 20:44:43,2023,11,26,4,50,Sunday,2023,4,26,20,44,287.4,False,False
16,8391,BKNF,CKPEP,STU,First,654.38,Extra baggage,0,Pending,IY,A,MIF,7.2,0,YPK,HEM,VUUN,TQMK,True,Vegan,False,True,False,True,2,2023-04-16 04:14:46,2023-08-13 05:54:58,2023,4,16,4,14,Sunday,2023,8,13,5,54,432.0,True,True
14,2175,BKGH,NNJQW,XEH,Economy,740.34,Extra baggage,0,Confirmed,CI,A,DHD,9.76,1,ZAS,VNZ,QMRC,FEQZ,True,Vegetarian,True,False,True,True,2,2023-07-27 19:08:17,2023-10-03 07:01:55,2023,7,27,19,8,Thursday,2023,10,3,7,1,585.6,True,False
6,6247,BYWV,QHOWB,BKT,Business,176.5,Meal,0,Pending,KS,A,JUG,5.13,2,LVI,SNR,VOYS,BFLW,True,Non-vegetarian,True,False,True,True,0,2023-07-17 05:52:01,2023-08-25 17:06:41,2023,7,17,5,52,Monday,2023,8,25,17,6,307.8,False,False
2,8518,BEZR,KGKVN,XPB,First,561.88,Meal,0,Confirmed,JQ,D,KEB,4.48,0,YTF,SPC,QMZM,IMTC,True,Vegetarian,False,False,False,True,2,2023-04-24 14:07:31,2023-08-19 13:08:39,2023,4,24,14,7,Monday,2023,8,19,13,8,268.8,False,True
14,7290,BOXU,WQWYX,ZQW,Business,350.0,Extra baggage,610,Cancelled,YL,D,UOQ,6.97,0,SFK,VFS,TTNZ,RAAX,False,Vegetarian,True,True,False,False,1,2023-12-25 19:47:17,2023-11-30 10:05:17,2023,12,25,19,47,Monday,2023,11,30,10,5,418.2,True,True
16,2308,BZRC,GBGRT,QKX,Economy,172.67,No Extras,0,Pending,ZH,C,GUO,7.19,0,AEG,ZPA,VTCL,UFJX,False,Non-vegetarian,True,True,False,True,2,2023-05-01 04:42:44,2023-12-18 09:15:30,2023,5,1,4,42,Monday,2023,12,18,9,15,431.40000000000003,True,False
13,5827,BJZO,ACUFS,WJT,Economy,719.98,Extra baggage,0,Cancelled,EX,C,GQO,11.46,2,QRT,ZEO,WMXM,EGFK,False,Non-vegetarian,False,True,False,False,0,2023-01-16 01:10:00,2023-12-05 05:56:34,2023,1,16,1,10,Monday,2023,12,5,5,56,687.6,True,True
15,6264,BWZH,CPMNJ,OMZ,Economy,620.64,Extra baggage,0,Cancelled,ZW,A,LRA,1.68,2,OLC,QXC,VOPX,DOIW,True,Vegan,True,True,True,True,0,2023-02-28 18:26:55,2023-10-10 18:07:14,2023,2,28,18,26,Tuesday,2023,10,10,18,7,100.8,False,True
12,2777,BUZH,MFMYR,THZ,Economy,999.46,Meal,4549,Pending,IC,C,LEQ,10.44,0,LCI,FWX,ETYJ,RGSX,False,Vegetarian,False,False,False,True,0,2023-01-23 18:36:58,2023-12-15 08:29:41,2023,1,23,18,36,Monday,2023,12,15,8,29,626.4,True,False
